Iteration,Load Factor,Servers,Customers,Mean Wait Time
32,0.75,1,20000,3.0111607104913474
32,0.75,1,30000,2.979487998701427
32,0.75,1,40000,3.0626250293302375
33,0.75,1,100,3.0690820833501857
33,0.75,1,200,2.7383841817204964
33,0.75,1,300,2.286226731911574
33,0.75,1,400,2.1672507783011206
33,0.75,1,500,2.806804578939984
33,0.75,1,600,2.7581649682396248
33,0.75,1,700,2.613930115890993
33,0.75,1,800,2.4267603372704603
33,0.75,1,900,2.4863610096536757
33,0.75,1,1000,2.5034684446858586
33,0.75,1,2000,2.449958293243052
33,0.75,1,3000,2.340973992012685
33,0.75,1,4000,2.645639579765595
33,0.75,1,5000,2.662475802857728
33,0.75,1,6000,2.522235369420275
33,0.75,1,7000,2.9543858462440356
33,0.75,1,8000,2.814743697625638
33,0.75,1,9000,2.954876763913832
33,0.75,1,10000,2.8843429495673343
33,0.75,1,20000,2.9288010022283313
33,0.75,1,30000,3.0932300671924096
33,0.75,1,40000,2.999022815299512
34,0.75,1,100,1.8047789220843433
34,0.75,1,200,1.6235986014973927
34,0.75,1,300,1.7210290489789273
34,0.75,1,400,1.7623946553094105
34,0.75,1,500,2.711561776860657
34,0.75,1,600,3.256238699939048
34,0.75,1,700,4.16878897637493
34,0.75,1,800,3.796744134649555
34,0.75,1,900,3.66125872325976
34,0.75,1,1000,3.6354939464104543
34,0.75,1,2000,2.9086148924170785
34,0.75,1,3000,2.979635027075298
34,0.75,1,4000,2.845476951398553
34,0.75,1,5000,2.661318935070464
34,0.75,1,6000,2.709104297210758
34,0.75,1,7000,2.649183993365177
34,0.75,1,8000,2.716634209641983
34,0.75,1,9000,2.6544392667208028
34,0.75,1,10000,2.6978909873469266
34,0.75,1,20000,3.025963980744046
34,0.75,1,30000,2.883371643693164
34,0.75,1,40000,2.9855880248037456
35,0.75,1,100,1.290518327469222
35,0.75,1,200,1.0325075018905603
35,0.75,1,300,1.1144219947147747
35,0.75,1,400,1.3067377727885867
35,0.75,1,500,1.4537989582418163
35,0.75,1,600,2.0550658310758507
35,0.75,1,700,2.119581275165454
35,0.75,1,800,2.308342356142216
35,0.75,1,900,2.3827607018761743
35,0.75,1,1000,2.559835694302723
35,0.75,1,2000,2.9527288829187306
35,0.75,1,3000,3.1648700121634703
35,0.75,1,4000,3.0907472537221277
35,0.75,1,5000,3.0595664736484265
35,0.75,1,6000,3.1172823735545876
35,0.75,1,7000,2.99286695128828
35,0.75,1,8000,3.0199608309798283
35,0.75,1,9000,2.918770170860811
35,0.75,1,10000,2.969503442453967
35,0.75,1,20000,2.8508676493854286
35,0.75,1,30000,2.897802931213559
35,0.75,1,40000,2.9092840769932917
36,0.75,1,100,4.213391375741295
36,0.75,1,200,3.9542417717725864
36,0.75,1,300,4.157151051931554
36,0.75,1,400,3.3900271815386716
36,0.75,1,500,2.9904229132344584
36,0.75,1,600,3.501543077449222
36,0.75,1,700,3.868548202407901
36,0.75,1,800,4.298425619684078
36,0.75,1,900,4.028398591938382
36,0.75,1,1000,3.8528094363835796
36,0.75,1,2000,3.1415160141268728
36,0.75,1,3000,2.8154845435250255
36,0.75,1,4000,2.6397343888766147
36,0.75,1,5000,2.5564236907069056
36,0.75,1,6000,2.6758187559785536
36,0.75,1,7000,2.8835887242084843
36,0.75,1,8000,2.8437989246024635
36,0.75,1,9000,3.115523872707908
36,0.75,1,10000,3.1839297140329648
36,0.75,1,20000,3.155123345138595
36,0.75,1,30000,3.207413785991234
36,0.75,1,40000,3.2676369164451216
37,0.75,1,100,7.545510679712549
37,0.75,1,200,4.615826711118041
37,0.75,1,300,3.4379591371655365
37,0.75,1,400,4.029980399028952
37,0.75,1,500,3.7489800187745996
37,0.75,1,600,3.401938178504047
37,0.75,1,700,3.1124347769486977
37,0.75,1,800,2.960261975660785
37,0.75,1,900,2.7273115945239184
37,0.75,1,1000,2.99376582382073
37,0.75,1,2000,2.528358972444801
37,0.75,1,3000,2.4941489774541346
37,0.75,1,4000,2.9008441604694415
37,0.75,1,5000,2.7807991033454673
37,0.75,1,6000,2.9072344281560523
37,0.75,1,7000,2.936002998183866
37,0.75,1,8000,2.90415461733371
37,0.75,1,9000,3.0424455300462503
37,0.75,1,10000,3.017315905011435
37,0.75,1,20000,2.7722372191548743
37,0.75,1,30000,2.81084242071025
37,0.75,1,40000,2.837082708826084
38,0.75,1,100,2.6334739331699732
38,0.75,1,200,2.446451904497735
38,0.75,1,300,2.907011058752628
38,0.75,1,400,3.243527578161379
38,0.75,1,500,4.050398945773373
38,0.75,1,600,3.7430679383330903
38,0.75,1,700,3.5054920065226063
38,0.75,1,800,3.2751802297706036
38,0.75,1,900,3.107522839452963
38,0.75,1,1000,2.941360727434984
38,0.75,1,2000,3.3428705150382476
38,0.75,1,3000,3.0075316621428123
38,0.75,1,4000,2.973115765330168
38,0.75,1,5000,2.9590147813437127
38,0.75,1,6000,2.933950337713469
38,0.75,1,7000,2.832089266462821
38,0.75,1,8000,2.948412354471707
38,0.75,1,9000,3.011310446869961
38,0.75,1,10000,2.9393418495241903
38,0.75,1,20000,2.9388386497302497
38,0.75,1,30000,3.006430310679641
38,0.75,1,40000,2.9944541793272115
39,0.75,1,100,2.0992527541458963
39,0.75,1,200,1.6164212766692594
39,0.75,1,300,1.287714478702716
39,0.75,1,400,1.264365869459612
39,0.75,1,500,1.2845798089056288
39,0.75,1,600,1.5545969522976213
39,0.75,1,700,1.4195611795767573
39,0.75,1,800,1.5958622063737053
39,0.75,1,900,1.7772946202480864
39,0.75,1,1000,1.7635648886227115
39,0.75,1,2000,1.7499885385485427
39,0.75,1,3000,1.9814986470954319
39,0.75,1,4000,1.9819505008149005
39,0.75,1,5000,2.332226054621728
39,0.75,1,6000,2.398096524282608
39,0.75,1,7000,2.4274389609643117
39,0.75,1,8000,2.4894841935306466
39,0.75,1,9000,2.453324861032728
39,0.75,1,10000,2.5638738747732592
39,0.75,1,20000,2.688399208975787
39,0.75,1,30000,2.694657661115132
39,0.75,1,40000,2.756210012122819
40,0.75,1,100,1.8042450600725244
40,0.75,1,200,2.2628525116538607
40,0.75,1,300,3.92550764762239
40,0.75,1,400,3.258389474825993
40,0.75,1,500,2.7866038382140697
40,0.75,1,600,2.637250128952839
40,0.75,1,700,2.6254375596566875
40,0.75,1,800,3.5040954275674654
40,0.75,1,900,3.3182725869576215
40,0.75,1,1000,3.3189019753177087
40,0.75,1,2000,3.418533541199604
40,0.75,1,3000,3.0517293788373094
40,0.75,1,4000,3.1747230814522283
40,0.75,1,5000,2.945010886501185
40,0.75,1,6000,2.943443582492692
40,0.75,1,7000,2.8996908184438173
40,0.75,1,8000,2.958002413267816
40,0.75,1,9000,3.0821297643490326
40,0.75,1,10000,3.0748737585994075
40,0.75,1,20000,3.2174401351905666
40,0.75,1,30000,3.128864895732943
40,0.75,1,40000,3.0799255899831626
41,0.75,1,100,1.135898462984798
41,0.75,1,200,1.3355507580134516
41,0.75,1,300,2.0426010738885734
41,0.75,1,400,2.816142173255867
41,0.75,1,500,2.4711050888786805
41,0.75,1,600,2.925050675434871
41,0.75,1,700,3.180534017975863
41,0.75,1,800,2.9378209322583326
41,0.75,1,900,3.190570162434022
41,0.75,1,1000,3.2621412503728116
41,0.75,1,2000,2.8937367793500703
41,0.75,1,3000,2.5586427616640095
41,0.75,1,4000,2.5701437175385116
41,0.75,1,5000,2.542257471126501
41,0.75,1,6000,2.4648596808593015
41,0.75,1,7000,2.496322764728709
41,0.75,1,8000,2.394430105876116
41,0.75,1,9000,2.403169220393702
41,0.75,1,10000,2.544112035831957
41,0.75,1,20000,2.7284928966787607
41,0.75,1,30000,2.690807019321273
41,0.75,1,40000,2.730470861578306
42,0.75,1,100,3.178712233750824
42,0.75,1,200,2.4751051990255952
42,0.75,1,300,2.114368441441652
42,0.75,1,400,1.9375885114357414
42,0.75,1,500,1.920685166522519
42,0.75,1,600,1.8274597833264268
42,0.75,1,700,3.2070879351954154
42,0.75,1,800,5.0822494890987455
42,0.75,1,900,4.7052367198418725
42,0.75,1,1000,4.40825829590473
42,0.75,1,2000,3.3886069238997623
42,0.75,1,3000,2.9182717400703817
42,0.75,1,4000,2.6490644461629147
42,0.75,1,5000,2.7095671837237956
42,0.75,1,6000,3.1011402778012775
42,0.75,1,7000,3.092695588630167
42,0.75,1,8000,3.1563396560616885
42,0.75,1,9000,3.105434489940799
42,0.75,1,10000,3.0616357210039564
42,0.75,1,20000,3.0507821785185043
42,0.75,1,30000,2.907528399962463
42,0.75,1,40000,2.9079277093855898
43,0.75,1,100,4.2753397816032885
43,0.75,1,200,3.2330710743576763
43,0.75,1,300,5.106400362380302
43,0.75,1,400,4.33569741383965
43,0.75,1,500,3.982489271164797
43,0.75,1,600,3.6210322535438553
43,0.75,1,700,3.7692059952580603
43,0.75,1,800,3.7017254964029487
43,0.75,1,900,3.769734220209861
43,0.75,1,1000,3.925826142037273
43,0.75,1,2000,3.0309438635701307
43,0.75,1,3000,2.990680423508802
43,0.75,1,4000,2.800047939698106
43,0.75,1,5000,2.706962799669683
43,0.75,1,6000,2.887265196751872
43,0.75,1,7000,2.7768636211996567
43,0.75,1,8000,2.8087383156473824
43,0.75,1,9000,2.865791616519694
43,0.75,1,10000,2.808471595396942
43,0.75,1,20000,2.847874194793202
43,0.75,1,30000,2.9219988201735423
43,0.75,1,40000,2.8518899318034086
44,0.75,1,100,1.0480819952326643
44,0.75,1,200,1.1367815797791356
44,0.75,1,300,1.1651268442851108
44,0.75,1,400,1.1735841216726144
44,0.75,1,500,1.1857440579815952
44,0.75,1,600,1.4016719457338156
44,0.75,1,700,1.3262819538370998
44,0.75,1,800,1.3512542713056857
44,0.75,1,900,1.436752961996436
44,0.75,1,1000,1.7262741589904154
44,0.75,1,2000,2.022511798273757
44,0.75,1,3000,2.316020635265341
44,0.75,1,4000,2.4917495678331187
44,0.75,1,5000,2.3191049416130607
44,0.75,1,6000,2.489939667913022
44,0.75,1,7000,2.508302602548914
44,0.75,1,8000,2.502181663405936
44,0.75,1,9000,2.5146447216206402
44,0.75,1,10000,2.614069514898094
44,0.75,1,20000,2.782876380079114
44,0.75,1,30000,2.74852428306623
44,0.75,1,40000,2.710306784657073
45,0.75,1,100,3.1150677580065578
45,0.75,1,200,3.459724168808224
45,0.75,1,300,3.1309783465928094
45,0.75,1,400,2.873857493013603
45,0.75,1,500,2.891396078841907
45,0.75,1,600,2.828026600213563
45,0.75,1,700,2.6324142088280884
45,0.75,1,800,2.5220399798561335
45,0.75,1,900,2.388195661269882
45,0.75,1,1000,2.2884633977018107
45,0.75,1,2000,2.2065580896006596
45,0.75,1,3000,2.190657807077527
45,0.75,1,4000,2.5421328024049825
45,0.75,1,5000,2.6491829715576323
45,0.75,1,6000,2.6103386011947984
45,0.75,1,7000,2.7292927727684027
45,0.75,1,8000,2.6590096605447684
45,0.75,1,9000,2.7321007159145214
45,0.75,1,10000,2.785799016186117
45,0.75,1,20000,2.9771039337123164
45,0.75,1,30000,2.9882270046546453
45,0.75,1,40000,2.96300495205738
46,0.75,1,100,1.956640342970704
46,0.75,1,200,1.7665155387724851
46,0.75,1,300,1.8780043902327346
46,0.75,1,400,2.0560195403076182
46,0.75,1,500,2.2419814512212226
46,0.75,1,600,2.6189123011866324
46,0.75,1,700,3.032756684810311
46,0.75,1,800,2.914551159224013
46,0.75,1,900,2.7918377442889586
46,0.75,1,1000,2.6295767889666193
46,0.75,1,2000,2.9095338586418418
46,0.75,1,3000,3.7322162095936164
46,0.75,1,4000,3.350743104238959
46,0.75,1,5000,3.240488717433892
46,0.75,1,6000,3.306893237850242
46,0.75,1,7000,3.276168008200909
46,0.75,1,8000,3.464260161339533
46,0.75,1,9000,3.3106214945902592
46,0.75,1,10000,3.193604089983522
46,0.75,1,20000,2.935710748666237
46,0.75,1,30000,2.852898868490979
46,0.75,1,40000,2.892288373211996
47,0.75,1,100,1.5936893939803602
47,0.75,1,200,2.8599924361451348
47,0.75,1,300,2.4510527036041547
47,0.75,1,400,2.89432312083111
47,0.75,1,500,3.1667027888617416
47,0.75,1,600,3.3869883943451615
47,0.75,1,700,3.322787078892013
47,0.75,1,800,3.106059534984989
47,0.75,1,900,3.044909101486358
47,0.75,1,1000,2.891443138541157
47,0.75,1,2000,2.733724276521114
47,0.75,1,3000,2.7918368632023594
47,0.75,1,4000,2.78787011774258
47,0.75,1,5000,2.7833901825330645
47,0.75,1,6000,2.7217370826219844
47,0.75,1,7000,2.7125506808354465
47,0.75,1,8000,2.7677458051800983
47,0.75,1,9000,2.7075150340034937
47,0.75,1,10000,2.7818087859026828
47,0.75,1,20000,2.7554080322961525
47,0.75,1,30000,2.824409914718797
47,0.75,1,40000,2.8993335564954665
48,0.75,1,100,1.753846949539684
48,0.75,1,200,1.936165294158149
48,0.75,1,300,2.2515228877753732
48,0.75,1,400,3.030810904352453
48,0.75,1,500,3.641353231314232
48,0.75,1,600,3.715585471650939
48,0.75,1,700,3.683190143821545
48,0.75,1,800,3.5961465944795803
48,0.75,1,900,3.514193727586173
48,0.75,1,1000,3.754401150662661
48,0.75,1,2000,2.8494003286763046
48,0.75,1,3000,3.182978324182859
48,0.75,1,4000,3.003798306394127
48,0.75,1,5000,3.1426019470170847
48,0.75,1,6000,3.068727930235554
48,0.75,1,7000,3.037590005410539
48,0.75,1,8000,3.2316271220629753
48,0.75,1,9000,3.133405338761084
48,0.75,1,10000,3.211922438620283
48,0.75,1,20000,3.1178839329971817
48,0.75,1,30000,3.1328339649453
48,0.75,1,40000,3.065023320821405
49,0.75,1,100,0.8473906944406352
49,0.75,1,200,0.934611522505575
49,0.75,1,300,2.190528595452772
49,0.75,1,400,3.6005468633422804
49,0.75,1,500,3.237641161300019
49,0.75,1,600,3.000555024901442
49,0.75,1,700,3.1381748215936716
49,0.75,1,800,3.109802497778375
49,0.75,1,900,2.869832091425631
49,0.75,1,1000,2.7184577715617047
49,0.75,1,2000,2.609390345527225
49,0.75,1,3000,2.497181277756377
49,0.75,1,4000,2.5713330509805816
49,0.75,1,5000,2.5200496995161488
49,0.75,1,6000,2.840008931805537
49,0.75,1,7000,2.7817264817875453
49,0.75,1,8000,3.023761914309812
49,0.75,1,9000,2.983053167638709
49,0.75,1,10000,2.953591180407933
49,0.75,1,20000,2.979045703626162
49,0.75,1,30000,2.9042648879237647
49,0.75,1,40000,2.8481445888692782
50,0.75,1,100,1.9272754929276374
50,0.75,1,200,1.3941952890507776
50,0.75,1,300,1.7664085206933464
50,0.75,1,400,1.805154209610193
50,0.75,1,500,2.132845507367044
50,0.75,1,600,2.4392350073880644
50,0.75,1,700,2.390757763538969
50,0.75,1,800,2.4602182809177786
50,0.75,1,900,2.3115579464310367
50,0.75,1,1000,2.642461301441946
50,0.75,1,2000,2.2288263838631064
50,0.75,1,3000,2.264427250214603
50,0.75,1,4000,2.167336523099972
50,0.75,1,5000,2.1470380120635726
50,0.75,1,6000,2.237227751530522
50,0.75,1,7000,2.343095892980647
50,0.75,1,8000,2.390913144468281
50,0.75,1,9000,2.350598618295068
50,0.75,1,10000,2.395624175772599
50,0.75,1,20000,2.6664529441814304
50,0.75,1,30000,2.70805135852072
50,0.75,1,40000,2.7427130392320107
51,0.75,1,100,4.1314241351071095
51,0.75,1,200,3.507902837547914
51,0.75,1,300,3.784398809159147
51,0.75,1,400,3.1873869391762977
51,0.75,1,500,3.6047509854287734
51,0.75,1,600,3.4213454375055585
51,0.75,1,700,3.5381471578896844
51,0.75,1,800,3.2249529735851095
51,0.75,1,900,3.189806665030937
51,0.75,1,1000,3.0834253156528315
51,0.75,1,2000,3.323643551898139
51,0.75,1,3000,3.092081299143933
51,0.75,1,4000,2.7606460586465937
51,0.75,1,5000,3.0462213576016
51,0.75,1,6000,3.091037136595153
51,0.75,1,7000,2.9940934748658536
51,0.75,1,8000,3.0228604219335997
51,0.75,1,9000,2.8875670352365246
51,0.75,1,10000,2.9321442632454864
51,0.75,1,20000,3.027200303663148
51,0.75,1,30000,2.9932252337681255
51,0.75,1,40000,2.985890509210747
52,0.75,1,100,0.7175485611305149
52,0.75,1,200,1.2780748372622515
52,0.75,1,300,1.8172688402699924
52,0.75,1,400,2.045686019815033
52,0.75,1,500,2.3780221594977173
52,0.75,1,600,2.5286893983786416
52,0.75,1,700,2.7151053303998753
52,0.75,1,800,2.5163582461957645
52,0.75,1,900,2.4513222826971033
52,0.75,1,1000,2.4264650978408655
52,0.75,1,2000,2.886867143181442
52,0.75,1,3000,2.9840020991749214
52,0.75,1,4000,3.049770846896718
52,0.75,1,5000,3.004283484063019
52,0.75,1,6000,2.8860083145976834
52,0.75,1,7000,2.868475538755517
52,0.75,1,8000,2.9227062899397844
52,0.75,1,9000,3.0018492248262896
52,0.75,1,10000,2.924739726092468
52,0.75,1,20000,2.6352482818030776
52,0.75,1,30000,2.7946084675908516
52,0.75,1,40000,2.837874371006734
53,0.75,1,100,1.5991318176402713
53,0.75,1,200,2.0088510638195096
53,0.75,1,300,2.2407506359669145
53,0.75,1,400,2.6637325399846175
53,0.75,1,500,2.6985017408599354
53,0.75,1,600,3.52513502478558
53,0.75,1,700,3.1365174816994523
53,0.75,1,800,2.9181267027299636
53,0.75,1,900,2.763413760075642
53,0.75,1,1000,2.5729940612318885
53,0.75,1,2000,3.2402902485154446
53,0.75,1,3000,3.303626871425558
53,0.75,1,4000,3.5203997208369646
53,0.75,1,5000,3.868407610797939
53,0.75,1,6000,4.0333221426027634
53,0.75,1,7000,3.88629694657012
53,0.75,1,8000,3.6253660674052224
53,0.75,1,9000,3.5455736672442977
53,0.75,1,10000,3.517833503820029
53,0.75,1,20000,3.3574681546198373
53,0.75,1,30000,3.2916719840439694
53,0.75,1,40000,3.2008114536701373
54,0.75,1,100,1.3131273007817208
54,0.75,1,200,1.1243115962980956
54,0.75,1,300,2.3564805060706147
54,0.75,1,400,2.069065670192084
54,0.75,1,500,2.2074538608170307
54,0.75,1,600,2.3347075504802675
54,0.75,1,700,2.230298421703951
54,0.75,1,800,2.069568540154838
54,0.75,1,900,2.1084497013560304
54,0.75,1,1000,2.450336845096255
54,0.75,1,2000,2.779751273613243
54,0.75,1,3000,3.464103499700318
54,0.75,1,4000,3.0653004333875273
54,0.75,1,5000,3.093140435847707
54,0.75,1,6000,3.0180497420334875
54,0.75,1,7000,3.1307491829323832
54,0.75,1,8000,3.1551179171881922
54,0.75,1,9000,3.051647591184123
54,0.75,1,10000,2.971170729362974
54,0.75,1,20000,2.777926353777442
54,0.75,1,30000,2.71286524081496
54,0.75,1,40000,2.67670635926483
55,0.75,1,100,8.30535735664484
55,0.75,1,200,5.812173341959514
55,0.75,1,300,4.216451548243848
55,0.75,1,400,3.499239048665331
55,0.75,1,500,3.2918267345933883
55,0.75,1,600,2.9787079373562944
55,0.75,1,700,3.1357107395236317
55,0.75,1,800,3.47067883201956
55,0.75,1,900,3.344426734213779
55,0.75,1,1000,3.368233018630636
55,0.75,1,2000,3.1686200465971304
55,0.75,1,3000,2.825707593351763
55,0.75,1,4000,2.57643915632964
55,0.75,1,5000,2.5041007399751614
55,0.75,1,6000,2.6544151579492135
55,0.75,1,7000,2.627357896357097
55,0.75,1,8000,2.6017577504240643
55,0.75,1,9000,2.555963787874883
55,0.75,1,10000,2.482905045034133
55,0.75,1,20000,2.71766875525862
55,0.75,1,30000,2.831706992452736
55,0.75,1,40000,2.858740662697937
56,0.75,1,100,1.4339148334390988
56,0.75,1,200,1.540995162882126
56,0.75,1,300,1.6751637720268453
56,0.75,1,400,2.2659121873100885
56,0.75,1,500,3.611977585632259
56,0.75,1,600,3.3577313112082434
56,0.75,1,700,3.0937617597721667
56,0.75,1,800,2.8615278962034734
56,0.75,1,900,2.7510064055651715
56,0.75,1,1000,2.8177242224355314
56,0.75,1,2000,3.7554675478870565
56,0.75,1,3000,3.430859069815168
56,0.75,1,4000,3.441662459190335
56,0.75,1,5000,3.540426145153801
56,0.75,1,6000,3.3388590132484244
56,0.75,1,7000,3.5244114071784978
56,0.75,1,8000,3.313549449447306
56,0.75,1,9000,3.265418896606821
56,0.75,1,10000,3.173441408883452
56,0.75,1,20000,3.0389357331272384
56,0.75,1,30000,3.0157132305783847
56,0.75,1,40000,3.0067675267522853
57,0.75,1,100,1.3828227590031472
57,0.75,1,200,1.3339153065094707
57,0.75,1,300,1.5433349809316892
57,0.75,1,400,1.901398927956585
57,0.75,1,500,2.00998932367933
57,0.75,1,600,1.8994506983834838
57,0.75,1,700,1.887770468914358
57,0.75,1,800,2.447326394140188
57,0.75,1,900,3.2820371946680424
57,0.75,1,1000,3.1121059125831763
57,0.75,1,2000,2.9797810096976534
57,0.75,1,3000,2.9346221661665064
57,0.75,1,4000,2.8125554224780136
57,0.75,1,5000,2.834898405841033
57,0.75,1,6000,3.226984232672826
57,0.75,1,7000,3.195949397395337
57,0.75,1,8000,3.5503980590377298
57,0.75,1,9000,3.4146059560776725
57,0.75,1,10000,3.3547364555287524
57,0.75,1,20000,3.16775201885739
57,0.75,1,30000,3.155577201585465
57,0.75,1,40000,3.1637168681532604
58,0.75,1,100,1.1570379653427392
58,0.75,1,200,1.9411175771553266
58,0.75,1,300,1.7229681556607368
58,0.75,1,400,1.640555177246554
58,0.75,1,500,1.5862412236315995
58,0.75,1,600,1.6661619594502932
58,0.75,1,700,1.9256125069113477
58,0.75,1,800,1.8886063485956746
58,0.75,1,900,1.837166139035436
58,0.75,1,1000,2.060718302090889
58,0.75,1,2000,2.2508108471002344
58,0.75,1,3000,2.520784336903328
58,0.75,1,4000,3.2967822637429918
58,0.75,1,5000,3.490517923994646
58,0.75,1,6000,3.2790248852596
58,0.75,1,7000,3.146539703487214
58,0.75,1,8000,3.3864081988552974
58,0.75,1,9000,3.343075481431929
58,0.75,1,10000,3.3048890557829975
58,0.75,1,20000,3.0724033927483867
58,0.75,1,30000,3.1827002316961464
58,0.75,1,40000,3.0950372685381495
59,0.75,1,100,2.8211554367061478
59,0.75,1,200,3.7929448853218766
59,0.75,1,300,7.979007415698657
59,0.75,1,400,7.716856679299902
59,0.75,1,500,6.506453703662963
59,0.75,1,600,5.556662421764162
59,0.75,1,700,4.958279059610184
59,0.75,1,800,4.5038549521499185
59,0.75,1,900,4.474343798087997
59,0.75,1,1000,4.223696270921079
59,0.75,1,2000,3.3864031896634663
59,0.75,1,3000,3.2836393494401723
59,0.75,1,4000,3.4336101012043083
59,0.75,1,5000,3.296216813154268
59,0.75,1,6000,3.3413916935770986
59,0.75,1,7000,3.252720066475514
59,0.75,1,8000,3.127350199732489
59,0.75,1,9000,3.0185003734628086
59,0.75,1,10000,3.0395481086422507
59,0.75,1,20000,2.8618060700798496
59,0.75,1,30000,2.8922641540229845
59,0.75,1,40000,2.9207480348152255
60,0.75,1,100,4.3421404333289715
60,0.75,1,200,3.999471188395619
60,0.75,1,300,3.9390584358980982
60,0.75,1,400,3.1907540227506352
60,0.75,1,500,3.139373680939665
60,0.75,1,600,2.9173739299494392
60,0.75,1,700,2.7878774839880904
60,0.75,1,800,2.689759104676678
60,0.75,1,900,2.5355453213934833
60,0.75,1,1000,2.775453757832471
60,0.75,1,2000,2.7661333495016898
60,0.75,1,3000,3.0526688644389117
60,0.75,1,4000,3.209212410513469
60,0.75,1,5000,3.174604415206901
60,0.75,1,6000,3.022446437286162
60,0.75,1,7000,3.036639732628272
60,0.75,1,8000,3.0932921058106797
60,0.75,1,9000,3.0558631432712224
60,0.75,1,10000,3.126219509175195
60,0.75,1,20000,3.124400814016114
60,0.75,1,30000,2.972477059140276
60,0.75,1,40000,3.107859964816132
61,0.75,1,100,1.983526922086145
61,0.75,1,200,5.691548123837816
61,0.75,1,300,4.3177308227005735
61,0.75,1,400,3.6835459737089393
61,0.75,1,500,3.5619243780737437
61,0.75,1,600,3.4581274416184797
61,0.75,1,700,3.1642851749630205
61,0.75,1,800,3.456614256440464
61,0.75,1,900,3.244340678564089
61,0.75,1,1000,3.1241515499434906
61,0.75,1,2000,3.0069152241291714
61,0.75,1,3000,2.981898960650666
61,0.75,1,4000,2.9754877040791183
61,0.75,1,5000,2.998832540093663
61,0.75,1,6000,3.101753801612437
61,0.75,1,7000,3.0587608194550495
