Load Factor,Servers,Customers,Iteration,Mean Wait Time
0.75,1,1000,18,2.45310720929094
0.75,1,2000,18,2.0683372176512114
0.75,1,3000,18,1.8571367438577109
0.75,1,4000,18,1.887490389323923
0.75,1,5000,18,1.8432163521053604
0.75,1,6000,18,1.8432163521053604
0.75,1,7000,18,1.8432163521053604
0.75,1,8000,18,1.8432163521053604
0.75,1,9000,18,1.8432163521053604
0.75,1,10000,18,1.8432163521053604
0.75,1,20000,18,1.8432163521053604
0.75,1,30000,18,1.8432163521053604
0.75,1,40000,18,1.8432163521053604
0.75,1,50000,18,1.8432163521053604
0.75,1,60000,18,1.8432163521053604
0.75,1,70000,18,1.8432163521053604
0.75,1,80000,18,1.8432163521053604
0.75,1,90000,18,1.8432163521053604
0.75,1,100000,18,1.8432163521053604
0.75,1,100,19,1.536790824603413
0.75,1,200,19,1.2742799660896735
0.75,1,300,19,1.307266586828683
0.75,1,400,19,1.6054105489193975
0.75,1,500,19,1.490118348700085
0.75,1,600,19,1.5531370196464627
0.75,1,700,19,1.7580153897945925
0.75,1,800,19,1.822589859389424
0.75,1,900,19,1.9040506501760435
0.75,1,1000,19,1.9605098854467893
0.75,1,2000,19,1.76529856814934
0.75,1,3000,19,1.6805381153321
0.75,1,4000,19,1.6487232723715781
0.75,1,5000,19,1.6491206023101184
0.75,1,6000,19,1.6491206023101184
0.75,1,7000,19,1.6491206023101184
0.75,1,8000,19,1.6491206023101184
0.75,1,9000,19,1.6491206023101184
0.75,1,10000,19,1.6491206023101184
0.75,1,20000,19,1.6491206023101184
0.75,1,30000,19,1.6491206023101184
0.75,1,40000,19,1.6491206023101184
0.75,1,50000,19,1.6491206023101184
0.75,1,60000,19,1.6491206023101184
0.75,1,70000,19,1.6491206023101184
0.75,1,80000,19,1.6491206023101184
0.75,1,90000,19,1.6491206023101184
0.75,1,100000,19,1.6491206023101184
0.75,1,100,20,0.9002257138411003
0.75,1,200,20,1.3770938215422037
0.75,1,300,20,2.215256554259431
0.75,1,400,20,2.145249089920481
0.75,1,500,20,1.912532427460205
0.75,1,600,20,1.721866877842653
0.75,1,700,20,1.7410889609373141
0.75,1,800,20,1.666099915407865
0.75,1,900,20,1.6251116336452767
0.75,1,1000,20,1.8312943384659952
0.75,1,2000,20,1.586370652859013
0.75,1,3000,20,1.5823595457926767
0.75,1,4000,20,1.6291602475016662
0.75,1,5000,20,1.60975571172855
0.75,1,6000,20,1.60975571172855
0.75,1,7000,20,1.60975571172855
0.75,1,8000,20,1.60975571172855
0.75,1,9000,20,1.60975571172855
0.75,1,10000,20,1.60975571172855
0.75,1,20000,20,1.60975571172855
0.75,1,30000,20,1.60975571172855
0.75,1,40000,20,1.60975571172855
0.75,1,50000,20,1.60975571172855
0.75,1,60000,20,1.60975571172855
0.75,1,70000,20,1.60975571172855
0.75,1,80000,20,1.60975571172855
0.75,1,90000,20,1.60975571172855
0.75,1,100000,20,1.60975571172855
0.75,1,100,21,1.1378072823394856
0.75,1,200,21,0.8452806537988434
0.75,1,300,21,1.0228638541354644
0.75,1,400,21,1.338278755234561
0.75,1,500,21,1.4344168528215564
0.75,1,600,21,1.4705765504730262
0.75,1,700,21,1.4593868446492495
0.75,1,800,21,1.6309982637734572
0.75,1,900,21,1.6357732942206988
0.75,1,1000,21,1.6530909010124482
0.75,1,2000,21,1.7211492954616991
0.75,1,3000,21,1.6309007657143575
0.75,1,4000,21,1.5495960500310675
0.75,1,5000,21,1.5125056509254344
0.75,1,6000,21,1.5125056509254344
0.75,1,7000,21,1.5125056509254344
0.75,1,8000,21,1.5125056509254344
0.75,1,9000,21,1.5125056509254344
0.75,1,10000,21,1.5125056509254344
0.75,1,20000,21,1.5125056509254344
0.75,1,30000,21,1.5125056509254344
0.75,1,40000,21,1.5125056509254344
0.75,1,50000,21,1.5125056509254344
0.75,1,60000,21,1.5125056509254344
0.75,1,70000,21,1.5125056509254344
0.75,1,80000,21,1.5125056509254344
0.75,1,90000,21,1.5125056509254344
0.75,1,100000,21,1.5125056509254344
0.75,1,100,22,1.2169725520360546
