Load Factor,Servers,Customers,Iteration,Mean Wait Time
0.75,4,7000,19,2.372019188648436
0.75,4,8000,19,2.384564487794586
0.75,4,9000,19,2.5183608513168956
0.75,4,10000,19,2.486331488912828
0.75,4,20000,19,2.486331488912828
0.75,4,30000,19,2.486331488912828
0.75,4,40000,19,2.486331488912828
0.75,4,50000,19,2.486331488912828
0.75,4,60000,19,2.486331488912828
0.75,4,70000,19,2.486331488912828
0.75,4,80000,19,2.486331488912828
0.75,4,90000,19,2.486331488912828
0.75,4,100000,19,2.486331488912828
0.75,4,100,20,0.38111871319183194
0.75,4,200,20,0.6409559192518757
0.75,4,300,20,0.7091279675317876
0.75,4,400,20,1.1034710676978785
0.75,4,500,20,1.3524433371182727
0.75,4,600,20,1.557183526230674
0.75,4,700,20,1.4039189677167268
0.75,4,800,20,1.2944800867875363
0.75,4,900,20,1.266073462896903
0.75,4,1000,20,1.1745781733811687
0.75,4,2000,20,1.5804685063951942
0.75,4,3000,20,1.7756499587864807
0.75,4,4000,20,1.7391848002768715
0.75,4,5000,20,1.9950134256144898
0.75,4,6000,20,1.975761256980512
0.75,4,7000,20,1.7785177138862014
0.75,4,8000,20,1.6578456318917547
0.75,4,9000,20,1.7103769510118894
0.75,4,10000,20,1.7103769510118894
0.75,4,20000,20,1.7103769510118894
0.75,4,30000,20,1.7103769510118894
0.75,4,40000,20,1.7103769510118894
0.75,4,50000,20,1.7103769510118894
0.75,4,60000,20,1.7103769510118894
0.75,4,70000,20,1.7103769510118894
0.75,4,80000,20,1.7103769510118894
0.75,4,90000,20,1.7103769510118894
0.75,4,100000,20,1.7103769510118894
0.75,4,100,21,2.6430390628852787
0.75,4,200,21,2.2071495580045606
0.75,4,300,21,1.8919434864428335
0.75,4,400,21,1.6122292182270004
0.75,4,500,21,1.3699661391791667
0.75,4,600,21,1.2206885238913563
0.75,4,700,21,1.3855958127162435
0.75,4,800,21,1.2316209755725338
0.75,4,900,21,1.231533107105944
0.75,4,1000,21,1.8072105653674517
0.75,4,2000,21,1.5584411366181627
0.75,4,3000,21,1.3958964909798341
0.75,4,4000,21,1.6489911991213908
0.75,4,5000,21,1.6568069254700764
0.75,4,6000,21,1.5736481399493947
0.75,4,7000,21,1.4394021748314478
0.75,4,8000,21,1.4694205376619665
0.75,4,9000,21,1.4943001032161365
0.75,4,10000,21,1.4943001032161365
0.75,4,20000,21,1.4943001032161365
0.75,4,30000,21,1.4943001032161365
0.75,4,40000,21,1.4943001032161365
0.75,4,50000,21,1.4943001032161365
0.75,4,60000,21,1.4943001032161365
0.75,4,70000,21,1.4943001032161365
0.75,4,80000,21,1.4943001032161365
0.75,4,90000,21,1.4943001032161365
0.75,4,100000,21,1.4943001032161365
0.75,4,100,22,0.22532772362711928
0.75,4,200,22,0.5056736143104009
0.75,4,300,22,1.0091426547897426
0.75,4,400,22,1.4663358121380734
0.75,4,500,22,1.2257249313221716
0.75,4,600,22,1.1445573138440515
0.75,4,700,22,1.1270550521914908
0.75,4,800,22,1.078496605763588
0.75,4,900,22,1.1920497506621466
0.75,4,1000,22,1.1630831575649003
0.75,4,2000,22,2.399195473275614
0.75,4,3000,22,1.9069186922481436
0.75,4,4000,22,1.8481348214969826
0.75,4,5000,22,1.6005039835983312
0.75,4,6000,22,1.541368450790533
0.75,4,7000,22,1.3953099454413003
0.75,4,8000,22,1.3720056435415742
0.75,4,9000,22,1.303677627900075
0.75,4,10000,22,1.304263605942291
0.75,4,20000,22,1.304263605942291
0.75,4,30000,22,1.304263605942291
0.75,4,40000,22,1.304263605942291
0.75,4,50000,22,1.304263605942291
0.75,4,60000,22,1.304263605942291
0.75,4,70000,22,1.304263605942291
0.75,4,80000,22,1.304263605942291
0.75,4,90000,22,1.304263605942291
0.75,4,100000,22,1.304263605942291
0.75,4,100,23,0.6221236171547078
0.75,4,200,23,0.39060540072326694
0.75,4,300,23,0.4380020688096365
0.75,4,400,23,0.45033392298268365
0.75,4,500,23,0.4459200743640184
0.75,4,600,23,0.4119331507768643
0.75,4,700,23,0.4418298348041041
0.75,4,800,23,0.9449239283458997
0.75,4,900,23,1.1340573557331861
0.75,4,1000,23,1.0231894556975862
0.75,4,2000,23,1.2685352694261292
0.75,4,3000,23,1.1847162796789652
0.75,4,4000,23,1.3434568436719678
0.75,4,5000,23,1.3582641109357194
0.75,4,6000,23,1.3650740698953607
0.75,4,7000,23,1.2805824373757693
0.75,4,8000,23,1.2640274988544555
0.75,4,9000,23,1.2106856222454716
0.75,4,10000,23,1.2106856222454716
0.75,4,20000,23,1.2106856222454716
0.75,4,30000,23,1.2106856222454716
0.75,4,40000,23,1.2106856222454716
0.75,4,50000,23,1.2106856222454716
0.75,4,60000,23,1.2106856222454716
0.75,4,70000,23,1.2106856222454716
0.75,4,80000,23,1.2106856222454716
0.75,4,90000,23,1.2106856222454716
0.75,4,100000,23,1.2106856222454716
0.75,4,100,24,0.6681038091812865
